risk_level	doi	pmcid	title	year	journal	n_citations	rationale	verified_policy	combo	bio_HLA	bio_MHC	bio_pseudogene	bio_cancer	bio_DE_signature	bio_classify_patient	bio_immune_evasion	bio_immunotherapy	bio_AMP	bio_multimapper_note	likely_scrna	likely_bulk	github_links
NONE	10.1093/nar/gkad487		<i>N</i> 2-methylguanosine modifications on human tRNAs and snRNA U6 are important for cell proliferation, protein translation and pre-mRNA splicing	2023	Nucleic Acids Research	30				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkae1186		A comprehensive analysis framework for evaluating commercial single-cell RNA sequencing technologies	2024	Nucleic Acids Research	30				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/nar/gkac758		Double-strand break toxicity is chromatin context independent	2022	Nucleic Acids Research	30				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1093/bioinformatics/btac343		Transcriptome-wide prediction of prostate cancer gene expression from histopathology images using co-expression-based convolutional neural networks	2022	Bioinformatics	30				False	False	False	True	False	False	False	False	False	False	False	False	github.com/phiwei/prostate_coexpression
NONE	10.1038/s41388-023-02705-7		Biological and clinical implications of FGFR aberrations in paediatric and young adult cancers	2023	Oncogene	30				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41388-023-02889-y		Dual targeting of MAPK and PI3K pathways unlocks redifferentiation of Braf-mutated thyroid cancer organoids	2023	Oncogene	30				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41388-021-02006-x		The long non-coding RNA SAMMSON is essential for uveal melanoma cell survival	2021	Oncogene	30				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-022-16518-3		PAI-1 is a potential transcriptional silencer that supports bladder cancer cell activity	2022	Scientific Reports	30				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-40622-7		Endothelial CD34 expression and regulation of immune cell response in-vitro	2023	Scientific Reports	30				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-023-42465-8		A cross-cohort computational framework to trace tumor tissue-of-origin based on RNA sequencing	2023	Scientific Reports	30				False	False	False	True	False	False	False	False	False	False	False	False	github.com/wangbo00129/classifybysklearn
NONE	10.1038/s41598-024-63541-7		Altered immune pathways in patients of temporal lobe epilepsy with and without hippocampal sclerosis	2024	Scientific Reports	30				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-024-64846-3		Predicting type 2 diabetes via machine learning integration of multiple omics from human pancreatic islets	2024	Scientific Reports	30				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-019-57108-0		Transcriptional analysis identifies potential biomarkers and molecular regulators in pneumonia and COPD exacerbation	2020	Scientific Reports	30				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-61826-1		RNA-Seq transcriptome profiling in three liver regeneration models in rats: comparative analysis of partial hepatectomy, ALLPS, and PVL	2020	Scientific Reports	30				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-62836-9		Vermamoeba vermiformis CDC-19 draft genome sequence reveals considerable gene trafficking including with candidate phyla radiation and giant viruses	2020	Scientific Reports	30				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-64305-9		Anti-inflammatory effects of α-MSH through p-CREB expression in sarcoidosis like granuloma model	2020	Scientific Reports	30				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-66630-5		Single-cell RNA sequencing reveals that lung mesenchymal progenitor cells in IPF exhibit pathological features early in their differentiation trajectory	2020	Scientific Reports	30				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-70368-5		Transcriptomic analysis delineates potential signature genes and miRNAs associated with the pathogenesis of asthma	2020	Scientific Reports	30				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.1038/s41598-020-74892-2		Comprehensive assessment of TP53 loss of function using multiple combinatorial mutagenesis libraries	2020	Scientific Reports	30				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-96167-0		Intrinsic activation of β-catenin signaling by CRISPR/Cas9-mediated exon skipping contributes to immune evasion in hepatocellular carcinoma	2021	Scientific Reports	30				False	False	False	True	True	False	True	True	False	False	False	False	
NONE	10.1038/s41598-021-94501-0		Automated machine learning optimizes and accelerates predictive modeling from COVID-19 high throughput datasets	2021	Scientific Reports	30				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-97059-z		Gelatin methacrylate hydrogels culture model for glioblastoma cells enriches for mesenchymal-like state and models interactions with immune cells	2021	Scientific Reports	30				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-02584-6		The novel BET inhibitor UM-002 reduces glioblastoma cell proliferation and invasion	2021	Scientific Reports	30				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-021-04302-8		Transcriptomes of peripheral blood mononuclear cells from juvenile dermatomyositis patients show elevated inflammation even when clinically inactive	2022	Scientific Reports	30				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41598-022-15547-2		Characterisation of the blood RNA host response underpinning severity in COVID-19 patients	2022	Scientific Reports	30				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1371/journal.pcbi.1007613		SmartPhase: Accurate and fast phasing of heterozygous variant pairs for genetic diagnosis of rare diseases	2020	PLoS Computational Biology	29				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1101/gr.275831.121		TP53-inducible putative long noncoding RNAs encode functional polypeptides that suppress cell proliferation	2022	Genome Research	29				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41588-025-02351-7		Spatial signatures for predicting immunotherapy outcomes using multi-omics in non-small cell lung cancer	2025	Nature Genetics	29				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.7554/elife.61265		Increased processing of SINE B2 ncRNAs unveils a novel type of transcriptome deregulation in amyloid beta neuropathology	2020	eLife	29				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.85597		Hypoxia-inducible factor 1 signaling drives placental aging and can provoke preterm labor	2023	eLife	29				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.91406		Truncated radial glia as a common precursor in the late corticogenesis of gyrencephalic mammals	2023	eLife	29				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.71348		Gene age shapes the transcriptional landscape of sexual morphogenesis in mushroom-forming fungi (Agaricomycetes)	2022	eLife	29				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-022-31376-3		Occult polyclonality of preclinical pancreatic cancer models drives in vitro evolution	2022	Nature Communications	29				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-022-33521-4		ZIP1+ fibroblasts protect lung cancer against chemotherapy via connexin-43 mediated intercellular Zn2+ transfer	2022	Nature Communications	29				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-023-36163-2		Polyamine metabolism impacts T cell dysfunction in the oral mucosa of people living with HIV	2023	Nature Communications	29				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-023-42877-0		Deciphering triterpenoid saponin biosynthesis by leveraging transcriptome response to methyl jasmonate elicitation in Saponaria vaccaria	2023	Nature Communications	29				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-47227-2		Membrane to cortex attachment determines different mechanical phenotypes in LGR5+ and LGR5- colorectal cancer cells	2024	Nature Communications	29				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-49245-6		Circulating cell-free RNA in blood as a host response biomarker for detection of tuberculosis	2024	Nature Communications	29				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-49846-1		HEARTSVG: a fast and accurate method for identifying spatially variable genes in large-scale spatial transcriptomics	2024	Nature Communications	29				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-52096-w		Immune landscape of oncohistone-mutant gliomas reveals diverse myeloid populations and tumor-promoting function	2024	Nature Communications	29				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-51995-2		Hypoxia induces ROS-resistant memory upon reoxygenation in vivo promoting metastasis in part via MUC1-C	2024	Nature Communications	29				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-53340-z		multiDGD: A versatile deep generative model for multi-omics data	2024	Nature Communications	29				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.1038/s41467-024-55611-1		Connecting genomic results for psychiatric disorders to human brain cell types and regions reveals convergence with functional connectivity	2025	Nature Communications	29				False	False	False	False	False	False	False	False	False	False	False	False	
