gene_id	gene_name	gene_type	n_isoforms	n_pairs	n_share_3p	n_share_5p	rate_3p	rate_5p	delta_3p_vs_5p
ENSG00000188493	ACTMAP	protein_coding	13	78	6	0	0.076923	0.0	0.076923
ENSG00000087076	HSD17B14	protein_coding	13	78	6	0	0.076923	0.0	0.076923
ENSG00000086967	MYBPC2	protein_coding	13	78	6	21	0.076923	0.269231	-0.192308
ENSG00000142512	SIGLEC10	protein_coding	14	91	7	3	0.076923	0.032967	0.043956
ENSG00000125875	TBC1D20	nonsense_mediated_decay	39	741	57	62	0.076923	0.083671	-0.006748
ENSG00000233746	LINC00656	lncRNA	13	78	6	0	0.076923	0.0	0.076923
ENSG00000020256	ZFP64	protein_coding	14	91	7	1	0.076923	0.010989	0.065934
ENSG00000235123	DSCAM-AS1	lncRNA	13	78	6	4	0.076923	0.051282	0.025641
ENSG00000099901	RANBP1	protein_coding	14	91	7	1	0.076923	0.010989	0.065934
ENSG00000100095	SEZ6L	protein_coding	14	91	7	2	0.076923	0.021978	0.054945
ENSG00000100336	APOL4	protein_coding_CDS_not_defined	14	91	7	0	0.076923	0.0	0.076923
ENSG00000298484	ENSG00000298484	lncRNA	14	91	7	0	0.076923	0.0	0.076923
ENSG00000189306	RRP7A	protein_coding	14	91	7	0	0.076923	0.0	0.076923
ENSG00000056998	GYG2	protein_coding	52	1326	102	3	0.076923	0.002262	0.074661
ENSG00000101844	ATG4A	protein_coding	14	91	7	2	0.076923	0.021978	0.054945
ENSG00000184343	SRPK3	protein_coding	14	91	7	8	0.076923	0.087912	-0.010989
ENSG00000198692	EIF1AY	protein_coding	14	91	7	0	0.076923	0.0	0.076923
ENSG00000291917	GPRC5C	protein_coding	13	78	6	2	0.076923	0.025641	0.051282
ENSG00000276130	SLC67A1	protein_coding	13	78	6	0	0.076923	0.0	0.076923
ENSG00000282958	HNRNPR	protein_coding_CDS_not_defined	13	78	6	2	0.076923	0.025641	0.051282
ENSG00000232632	GABBR1	protein_coding	13	78	6	0	0.076923	0.0	0.076923
ENSG00000206256	PPT2	protein_coding	13	78	6	0	0.076923	0.0	0.076923
ENSG00000206329	PPT2	protein_coding	13	78	6	0	0.076923	0.0	0.076923
ENSG00000235307	BRD2	protein_coding	13	78	6	0	0.076923	0.0	0.076923
ENSG00000063241	ISOC2	protein_coding	28	378	29	2	0.07672	0.005291	0.071429
ENSG00000072778	ACADVL	protein_coding	83	3403	261	30	0.076697	0.008816	0.067881
ENSG00000197622	CDC42SE1	protein_coding	25	300	23	1	0.076667	0.003333	0.073333
ENSG00000088179	PTPN4	protein_coding	25	300	23	1	0.076667	0.003333	0.073333
ENSG00000114942	EEF1B2	protein_coding	25	300	23	1	0.076667	0.003333	0.073333
ENSG00000021826	CPS1	protein_coding	25	300	23	1	0.076667	0.003333	0.073333
ENSG00000075975	MKRN2	protein_coding	25	300	23	7	0.076667	0.023333	0.053333
ENSG00000223552	CCR5AS	lncRNA	25	300	23	0	0.076667	0.0	0.076667
ENSG00000100934	SEC23A	protein_coding	25	300	23	7	0.076667	0.023333	0.053333
ENSG00000278090	LUNAR1	lncRNA	25	300	23	0	0.076667	0.0	0.076667
ENSG00000258077	ENSG00000258077	lncRNA	42	861	66	5	0.076655	0.005807	0.070848
ENSG00000144504	ANKMY1	protein_coding	32	496	38	4	0.076613	0.008065	0.068548
ENSG00000153827	TRIP12	protein_coding	86	3655	280	10	0.076607	0.002736	0.073871
ENSG00000175274	TP53I11	nonsense_mediated_decay	49	1176	90	2	0.076531	0.001701	0.07483
ENSG00000186439	TRDN	protein_coding	43	903	69	16	0.076412	0.017719	0.058693
ENSG00000300430	ENSG00000300430	lncRNA	29	406	31	0	0.076355	0.0	0.076355
ENSG00000119383	PTPA	protein_coding	29	406	31	0	0.076355	0.0	0.076355
ENSG00000126934	MAP2K2	protein_coding	29	406	31	6	0.076355	0.014778	0.061576
ENSG00000126453	BCL2L12	protein_coding	29	406	31	38	0.076355	0.093596	-0.017241
ENSG00000138069	RAB1A	nonsense_mediated_decay	15	105	8	2	0.07619	0.019048	0.057143
ENSG00000295559	ENSG00000295559	lncRNA	15	105	8	0	0.07619	0.0	0.07619
ENSG00000243081	ENSG00000243081	lncRNA	15	105	8	0	0.07619	0.0	0.07619
ENSG00000260641	TSPAN5-DT	lncRNA	15	105	8	0	0.07619	0.0	0.07619
ENSG00000170606	HSPA4	protein_coding	21	210	16	5	0.07619	0.02381	0.052381
ENSG00000111846	GCNT2	protein_coding	21	210	16	0	0.07619	0.0	0.07619
ENSG00000112039	FANCE	protein_coding	21	210	16	4	0.07619	0.019048	0.057143
ENSG00000286536	ENSG00000286536	lncRNA	21	210	16	0	0.07619	0.0	0.07619
ENSG00000226921	LINC00454	lncRNA	15	105	8	1	0.07619	0.009524	0.066667
ENSG00000304262	ENSG00000304262	lncRNA	21	210	16	0	0.07619	0.0	0.07619
ENSG00000167972	ABCA3	protein_coding	15	105	8	0	0.07619	0.0	0.07619
ENSG00000167261	DPEP2	protein_coding	21	210	16	1	0.07619	0.004762	0.071429
ENSG00000168411	RFWD3	protein_coding	21	210	16	0	0.07619	0.0	0.07619
ENSG00000261558	LINC01859	lncRNA	15	105	8	0	0.07619	0.0	0.07619
ENSG00000124198	ARFGEF2	protein_coding	15	105	8	11	0.07619	0.104762	-0.028571
ENSG00000117054	ACADM	retained_intron	76	2850	217	355	0.07614	0.124561	-0.048421
ENSG00000114473	IQCG	protein_coding	24	276	21	5	0.076087	0.018116	0.057971
ENSG00000146731	CCT6A	protein_coding	24	276	21	16	0.076087	0.057971	0.018116
ENSG00000104368	PLAT	protein_coding	24	276	21	7	0.076087	0.025362	0.050725
ENSG00000280809	LINC00836	lncRNA	24	276	21	0	0.076087	0.0	0.076087
ENSG00000217930	PAM16	protein_coding	24	276	21	0	0.076087	0.0	0.076087
ENSG00000105643	ARRDC2	protein_coding	24	276	21	3	0.076087	0.01087	0.065217
ENSG00000124151	NCOA3	protein_coding	24	276	21	5	0.076087	0.018116	0.057971
ENSG00000133063	CHIT1	protein_coding_CDS_not_defined	19	171	13	14	0.076023	0.081871	-0.005848
ENSG00000197451	HNRNPAB	protein_coding	19	171	13	4	0.076023	0.023392	0.052632
ENSG00000064999	ANKS1A	protein_coding	19	171	13	1	0.076023	0.005848	0.070175
ENSG00000175048	ZDHHC14	protein_coding	19	171	13	1	0.076023	0.005848	0.070175
ENSG00000148843	PDCD11	protein_coding	19	171	13	2	0.076023	0.011696	0.064327
ENSG00000136098	NEK3	protein_coding	19	171	13	1	0.076023	0.005848	0.070175
ENSG00000067955	CBFB	protein_coding_CDS_not_defined	19	171	13	1	0.076023	0.005848	0.070175
ENSG00000213339	QTRT1	retained_intron	19	171	13	7	0.076023	0.040936	0.035088
ENSG00000105409	ATP1A3	protein_coding	19	171	13	1	0.076023	0.005848	0.070175
ENSG00000293495	C19orf48P	lncRNA	19	171	13	1	0.076023	0.005848	0.070175
ENSG00000101400	SNTA1	protein_coding	19	171	13	7	0.076023	0.040936	0.035088
ENSG00000183773	AIFM3	protein_coding	50	1225	93	24	0.075918	0.019592	0.056327
ENSG00000105552	BCAT2	protein_coding	30	435	33	9	0.075862	0.02069	0.055172
ENSG00000137726	FXYD6	protein_coding	63	1953	148	0	0.075781	0.0	0.075781
ENSG00000158055	GRHL3	protein_coding	12	66	5	1	0.075758	0.015152	0.060606
ENSG00000171517	LPAR3	protein_coding	12	66	5	0	0.075758	0.0	0.075758
ENSG00000117281	CD160	protein_coding	12	66	5	0	0.075758	0.0	0.075758
ENSG00000171150	SOCS5	protein_coding	12	66	5	0	0.075758	0.0	0.075758
ENSG00000290930	OR7E91P	lncRNA	12	66	5	0	0.075758	0.0	0.075758
ENSG00000115307	AUP1	protein_coding	33	528	40	16	0.075758	0.030303	0.045455
ENSG00000080293	SCTR	protein_coding	12	66	5	0	0.075758	0.0	0.075758
ENSG00000283083	LINC02498	lncRNA	12	66	5	0	0.075758	0.0	0.075758
ENSG00000183439	TRIM61	protein_coding	12	66	5	1	0.075758	0.015152	0.060606
ENSG00000130024	PHF10	protein_coding	12	66	5	1	0.075758	0.015152	0.060606
ENSG00000106524	ANKMY2	protein_coding	12	66	5	0	0.075758	0.0	0.075758
ENSG00000146826	TRAPPC14	nonsense_mediated_decay	12	66	5	1	0.075758	0.015152	0.060606
ENSG00000136938	ANP32B	protein_coding	12	66	5	0	0.075758	0.0	0.075758
ENSG00000066697	MSANTD3	protein_coding	12	66	5	0	0.075758	0.0	0.075758
ENSG00000119401	TRIM32	protein_coding	12	66	5	0	0.075758	0.0	0.075758
ENSG00000198610	AKR1C4	retained_intron	12	66	5	6	0.075758	0.090909	-0.015152
ENSG00000204161	TMEM273	protein_coding	12	66	5	0	0.075758	0.0	0.075758
ENSG00000287264	ENSG00000287264	lncRNA	12	66	5	0	0.075758	0.0	0.075758
ENSG00000072518	MARK2	protein_coding	33	528	40	6	0.075758	0.011364	0.064394
ENSG00000204403	CASP12	protein_coding_LoF	12	66	5	22	0.075758	0.333333	-0.257576
ENSG00000166863	TAC3	protein_coding	12	66	5	6	0.075758	0.090909	-0.015152
ENSG00000151948	GLT1D1	nonsense_mediated_decay	12	66	5	1	0.075758	0.015152	0.060606
ENSG00000100968	NFATC4	protein_coding_CDS_not_defined	33	528	40	17	0.075758	0.032197	0.043561
ENSG00000139998	RAB15	protein_coding	12	66	5	0	0.075758	0.0	0.075758
ENSG00000181481	RNF135	protein_coding	12	66	5	1	0.075758	0.015152	0.060606
ENSG00000078814	MYH7B	retained_intron	12	66	5	2	0.075758	0.030303	0.045455
ENSG00000290568	ENSG00000290568	lncRNA	12	66	5	3	0.075758	0.045455	0.030303
ENSG00000204904	LINC01545	lncRNA	12	66	5	0	0.075758	0.0	0.075758
ENSG00000157600	TMEM164	protein_coding_CDS_not_defined	12	66	5	1	0.075758	0.015152	0.060606
ENSG00000285485	NFATC4	protein_coding_CDS_not_defined	33	528	40	17	0.075758	0.032197	0.043561
ENSG00000291983	CASP12	protein_coding	12	66	5	22	0.075758	0.333333	-0.257576
ENSG00000078328	RBFOX1	protein_coding_CDS_not_defined	40	780	59	7	0.075641	0.008974	0.066667
ENSG00000182902	SLC25A18	protein_coding	35	595	45	4	0.07563	0.006723	0.068908
ENSG00000104064	GABPB1	protein_coding	39	741	56	5	0.075574	0.006748	0.068826
ENSG00000175662	TOM1L2	protein_coding	39	741	56	21	0.075574	0.02834	0.047233
ENSG00000206417	H1-10-AS1	lncRNA	48	1128	85	0	0.075355	0.0	0.075355
ENSG00000007062	PROM1	nonsense_mediated_decay	43	903	68	8	0.075305	0.008859	0.066445
ENSG00000288895	ENSG00000288895	lncRNA	31	465	35	1	0.075269	0.002151	0.073118
ENSG00000171720	HDAC3	protein_coding	31	465	35	2	0.075269	0.004301	0.070968
ENSG00000092199	HNRNPC	protein_coding	124	7626	574	20	0.075269	0.002623	0.072646
ENSG00000111271	ACAD10	protein_coding	72	2556	192	75	0.075117	0.029343	0.045775
ENSG00000033867	SLC4A7	protein_coding	23	253	19	14	0.075099	0.055336	0.019763
ENSG00000197448	GSTK1	protein_coding	23	253	19	0	0.075099	0.0	0.075099
ENSG00000236403	ENSG00000236403	lncRNA	23	253	19	5	0.075099	0.019763	0.055336
ENSG00000140506	LMAN1L	retained_intron	23	253	19	5	0.075099	0.019763	0.055336
ENSG00000149633	KIAA1755	protein_coding	23	253	19	7	0.075099	0.027668	0.047431
ENSG00000204599	TRIM39	protein_coding	37	666	50	1	0.075075	0.001502	0.073574
ENSG00000226516	FAM138B	lncRNA	16	120	9	1	0.075	0.008333	0.066667
ENSG00000074047	GLI2	protein_coding	16	120	9	8	0.075	0.066667	0.008333
ENSG00000056736	IL17RB	protein_coding	16	120	9	1	0.075	0.008333	0.066667
ENSG00000164934	DCAF13	protein_coding	16	120	9	3	0.075	0.025	0.05
ENSG00000182450	KCNK4	retained_intron	16	120	9	1	0.075	0.008333	0.066667
ENSG00000257906	LINC02156	lncRNA	16	120	9	1	0.075	0.008333	0.066667
ENSG00000290387	SORD2P	retained_intron	16	120	9	1	0.075	0.008333	0.066667
ENSG00000129925	PGAP6	protein_coding	16	120	9	0	0.075	0.0	0.075
ENSG00000261742	LINC00922	lncRNA	16	120	9	1	0.075	0.008333	0.066667
ENSG00000179604	CDC42EP4	protein_coding	16	120	9	0	0.075	0.0	0.075
ENSG00000075785	RAB7A	protein_coding	47	1081	81	10	0.074931	0.009251	0.06568
ENSG00000078618	NRDC	protein_coding	49	1176	88	27	0.07483	0.022959	0.051871
ENSG00000290596	FAR2P2	lncRNA	45	990	74	20	0.074747	0.020202	0.054545
ENSG00000128271	ADORA2A	protein_coding_CDS_not_defined	45	990	74	2	0.074747	0.00202	0.072727
ENSG00000100575	TIMM9	protein_coding	36	630	47	0	0.074603	0.0	0.074603
ENSG00000134262	AP4B1	protein_coding	51	1275	95	7	0.07451	0.00549	0.06902
ENSG00000304304	ENSG00000304304	lncRNA	126	7875	586	2	0.074413	0.000254	0.074159
ENSG00000120899	PTK2B	protein_coding	46	1035	77	1	0.074396	0.000966	0.07343
ENSG00000089327	FXYD5	protein_coding	41	820	61	0	0.07439	0.0	0.07439
ENSG00000183597	TANGO2	protein_coding	40	780	58	4	0.074359	0.005128	0.069231
ENSG00000108846	ABCC3	protein_coding	42	861	64	4	0.074332	0.004646	0.069686
ENSG00000279249	SYNAGE	lncRNA	89	3916	291	31	0.074311	0.007916	0.066394
ENSG00000138757	G3BP2	protein_coding	120	7140	530	4	0.07423	0.00056	0.073669
ENSG00000114867	EIF4G1	protein_coding	59	1711	127	2	0.074226	0.001169	0.073057
ENSG00000117528	ABCD3	protein_coding	28	378	28	2	0.074074	0.005291	0.068783
ENSG00000079263	SP140	protein_coding	27	351	26	7	0.074074	0.019943	0.054131
ENSG00000163931	TKT	protein_coding	27	351	26	37	0.074074	0.105413	-0.031339
ENSG00000132254	ARFIP2	protein_coding	27	351	26	1	0.074074	0.002849	0.071225
ENSG00000134574	DDB2	protein_coding	27	351	26	2	0.074074	0.005698	0.068376
ENSG00000185033	SEMA4B	protein_coding	28	378	28	0	0.074074	0.0	0.074074
ENSG00000140854	KATNB1	protein_coding	28	378	28	1	0.074074	0.002646	0.071429
ENSG00000131165	CHMP1A	protein_coding_CDS_not_defined	28	378	28	2	0.074074	0.005291	0.068783
ENSG00000132386	SERPINF1	protein_coding	28	378	28	1	0.074074	0.002646	0.071429
ENSG00000105202	FBL	protein_coding	28	378	28	0	0.074074	0.0	0.074074
ENSG00000130816	DNMT1	retained_intron	56	1540	114	25	0.074026	0.016234	0.057792
ENSG00000055163	CYFIP2	protein_coding	53	1378	102	12	0.07402	0.008708	0.065312
ENSG00000116991	SIPA1L2	protein_coding	47	1081	80	3	0.074006	0.002775	0.07123
ENSG00000115211	EIF2B4	protein_coding	35	595	44	10	0.07395	0.016807	0.057143
ENSG00000236682	MAP3K2-DT	lncRNA	35	595	44	0	0.07395	0.0	0.07395
ENSG00000038274	MAT2B	protein_coding	35	595	44	10	0.07395	0.016807	0.057143
ENSG00000113719	ERGIC1	protein_coding	35	595	44	0	0.07395	0.0	0.07395
ENSG00000147872	PLIN2	protein_coding_CDS_not_defined	35	595	44	22	0.07395	0.036975	0.036975
ENSG00000204179	PTPN20	protein_coding	35	595	44	11	0.07395	0.018487	0.055462
ENSG00000099834	CDHR5	protein_coding	35	595	44	17	0.07395	0.028571	0.045378
ENSG00000291164	C3P1	lncRNA	35	595	44	0	0.07395	0.0	0.07395
ENSG00000025434	NR1H3	protein_coding_CDS_not_defined	78	3003	222	6	0.073926	0.001998	0.071928
ENSG00000198520	ARMH1	retained_intron	29	406	30	2	0.073892	0.004926	0.068966
ENSG00000118596	SLC16A7	protein_coding	33	528	39	1	0.073864	0.001894	0.07197
ENSG00000092820	EZR	protein_coding	26	325	24	2	0.073846	0.006154	0.067692
ENSG00000168542	COL3A1	protein_coding	20	190	14	78	0.073684	0.410526	-0.336842
ENSG00000131187	F12	retained_intron	20	190	14	0	0.073684	0.0	0.073684
ENSG00000204574	ABCF1	protein_coding	20	190	14	2	0.073684	0.010526	0.063158
ENSG00000153707	PTPRD	protein_coding	20	190	14	9	0.073684	0.047368	0.026316
ENSG00000121691	CAT	protein_coding	20	190	14	4	0.073684	0.021053	0.052632
ENSG00000103148	NPRL3	protein_coding	76	2850	210	40	0.073684	0.014035	0.059649
ENSG00000157350	ST3GAL2	protein_coding	20	190	14	0	0.073684	0.0	0.073684
ENSG00000179314	WSCD1	protein_coding_CDS_not_defined	20	190	14	0	0.073684	0.0	0.073684
ENSG00000182963	GJC1	protein_coding	20	190	14	0	0.073684	0.0	0.073684
ENSG00000291096	ENSG00000291096	lncRNA	106	5565	410	1	0.073675	0.00018	0.073495
ENSG00000164010	ERMAP	protein_coding	22	231	17	0	0.073593	0.0	0.073593
ENSG00000163362	INAVA	protein_coding	22	231	17	0	0.073593	0.0	0.073593
ENSG00000164077	MON1A	protein_coding	22	231	17	1	0.073593	0.004329	0.069264
ENSG00000021461	CYP3A43	protein_coding	22	231	17	13	0.073593	0.056277	0.017316
ENSG00000066923	STAG3	protein_coding	22	231	17	2	0.073593	0.008658	0.064935
ENSG00000166734	GOLM2	protein_coding	22	231	17	4	0.073593	0.017316	0.056277
ENSG00000153786	ZDHHC7	protein_coding	22	231	17	0	0.073593	0.0	0.073593
ENSG00000015413	DPEP1	protein_coding	22	231	17	1	0.073593	0.004329	0.069264
ENSG00000170412	GPRC5C	protein_coding	22	231	17	3	0.073593	0.012987	0.060606
ENSG00000186998	EMID1	protein_coding	22	231	17	4	0.073593	0.017316	0.056277
ENSG00000233985	LINC01681	lncRNA	30	435	32	2	0.073563	0.004598	0.068966
ENSG00000150768	DLAT	protein_coding	30	435	32	29	0.073563	0.066667	0.006897
ENSG00000175756	AURKAIP1	protein_coding	17	136	10	0	0.073529	0.0	0.073529
ENSG00000142794	NBPF3	protein_coding	17	136	10	3	0.073529	0.022059	0.051471
ENSG00000158874	APOA2	protein_coding	17	136	10	0	0.073529	0.0	0.073529
ENSG00000162714	ZNF496	protein_coding_CDS_not_defined	17	136	10	0	0.073529	0.0	0.073529
ENSG00000113905	HRG	protein_coding_CDS_not_defined	17	136	10	2	0.073529	0.014706	0.058824
ENSG00000298600	ENSG00000298600	lncRNA	17	136	10	1	0.073529	0.007353	0.066176
ENSG00000138801	PAPSS1	protein_coding_CDS_not_defined	17	136	10	0	0.073529	0.0	0.073529
ENSG00000120733	KDM3B	protein_coding	17	136	10	2	0.073529	0.014706	0.058824
ENSG00000145911	N4BP3	protein_coding	17	136	10	1	0.073529	0.007353	0.066176
ENSG00000297227	ENSG00000297227	lncRNA	17	136	10	0	0.073529	0.0	0.073529
ENSG00000272391	POM121C	protein_coding	17	136	10	2	0.073529	0.014706	0.058824
ENSG00000134809	TIMM10	protein_coding	17	136	10	0	0.073529	0.0	0.073529
ENSG00000294881	ENSG00000294881	lncRNA	17	136	10	0	0.073529	0.0	0.073529
ENSG00000133027	PEMT	protein_coding	17	136	10	1	0.073529	0.007353	0.066176
ENSG00000166974	MAPRE2	protein_coding	17	136	10	1	0.073529	0.007353	0.066176
ENSG00000077463	SIRT6	nonsense_mediated_decay	17	136	10	2	0.073529	0.014706	0.058824
ENSG00000184368	MAP7D2	protein_coding	17	136	10	2	0.073529	0.014706	0.058824
ENSG00000114374	USP9Y	protein_coding_CDS_not_defined	17	136	10	0	0.073529	0.0	0.073529
ENSG00000115648	MLPH	protein_coding	64	2016	148	17	0.073413	0.008433	0.06498
ENSG00000138668	HNRNPD	protein_coding	55	1485	109	9	0.073401	0.006061	0.06734
ENSG00000137936	BCAR3	protein_coding	25	300	22	0	0.073333	0.0	0.073333
ENSG00000168297	PXK	protein_coding	25	300	22	1	0.073333	0.003333	0.07
ENSG00000236039	LINC02889	lncRNA	25	300	22	6	0.073333	0.02	0.053333
ENSG00000074319	TSG101	protein_coding	25	300	22	0	0.073333	0.0	0.073333
ENSG00000177548	RABEP2	protein_coding	25	300	22	1	0.073333	0.003333	0.07
ENSG00000004975	DVL2	protein_coding	25	300	22	10	0.073333	0.033333	0.04
ENSG00000214922	HLA-F-AS1	lncRNA	71	2485	182	2	0.073239	0.000805	0.072435
ENSG00000112033	PPARD	protein_coding	42	861	63	5	0.073171	0.005807	0.067364
ENSG00000288854	ENSG00000288854	lncRNA	41	820	60	10	0.073171	0.012195	0.060976
ENSG00000117480	FAAH	protein_coding	31	465	34	0	0.073118	0.0	0.073118
ENSG00000134291	TMEM106C	nonsense_mediated_decay	40	780	57	3	0.073077	0.003846	0.069231
ENSG00000143434	SEMA6C	protein_coding	36	630	46	8	0.073016	0.012698	0.060317
ENSG00000121905	HPCA	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000169218	RSPO1	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000173846	PLK3	protein_coding	11	55	4	1	0.072727	0.018182	0.054545
ENSG00000162676	GFI1	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000233396	LINC01719	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000286210	ENSG00000286210	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000168243	GNG4	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000233718	MYCNOS	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000290615	RAB6C-AS1	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000198648	STK39	protein_coding	11	55	4	1	0.072727	0.018182	0.054545
ENSG00000158428	CATIP	protein_coding	11	55	4	1	0.072727	0.018182	0.054545
ENSG00000291078	ENSG00000291078	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000224424	PRKAR2A-AS1	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000114395	CYB561D2	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000144837	PLA1A	protein_coding	11	55	4	6	0.072727	0.109091	-0.036364
ENSG00000145087	STXBP5L	protein_coding	11	55	4	1	0.072727	0.018182	0.054545
ENSG00000289884	ENSG00000289884	lncRNA	11	55	4	1	0.072727	0.018182	0.054545
ENSG00000173040	EVC2	nonsense_mediated_decay	11	55	4	3	0.072727	0.054545	0.018182
ENSG00000249201	TERLR1	lncRNA	11	55	4	1	0.072727	0.018182	0.054545
ENSG00000249751	ECSCR	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000173210	ABLIM3	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000298111	ENSG00000298111	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000112293	GPLD1	protein_coding_CDS_not_defined	11	55	4	1	0.072727	0.018182	0.054545
ENSG00000112308	C6orf62	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000243955	GSTA1	protein_coding	11	55	4	1	0.072727	0.018182	0.054545
ENSG00000286042	LCAL1	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000085377	PREP	protein_coding	11	55	4	6	0.072727	0.109091	-0.036364
ENSG00000153975	ZUP1	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000197081	IGF2R	nonsense_mediated_decay	11	55	4	3	0.072727	0.054545	0.018182
ENSG00000168079	SCARA5	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000184672	RALYL	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000104537	ANXA13	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000104549	SQLE	protein_coding	11	55	4	1	0.072727	0.018182	0.054545
ENSG00000287785	ENSG00000287785	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000254812	ENSG00000254812	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000237159	CNTFR-AS1	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000130956	HABP4	protein_coding	11	55	4	2	0.072727	0.036364	0.036364
ENSG00000173258	ZNF483	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000050555	LAMC3	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000224817	LINC03046	lncRNA	11	55	4	1	0.072727	0.018182	0.054545
ENSG00000289087	ENSG00000289087	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000227306	LINC02708	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000255335	LINC02729	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000166796	LDHC	protein_coding	11	55	4	3	0.072727	0.054545	0.018182
ENSG00000110243	APOA5	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000139173	TMEM117	retained_intron	11	55	4	0	0.072727	0.0	0.072727
ENSG00000132958	TPTE2	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000188342	GTF2F2	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000307927	ENSG00000307927	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000140006	WDR89	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000196408	NOXO1	protein_coding	11	55	4	0	0.072727	0.0	0.072727
ENSG00000305172	ENSG00000305172	lncRNA	11	55	4	0	0.072727	0.0	0.072727
ENSG00000169221	TBC1D10B	retained_intron	11	55	4	0	0.072727	0.0	0.072727
